,saleprice,overall_qual,gr_liv_area,garage_area,total_bsmt_sf,1st_flr_sf,exter_qual_TA,year_built,year_remod/add,kitchen_qual_TA,full_bath,foundation_PConc,garage_yr_blt,totrms_abvgrd,mas_vnr_area,fireplace_qu_No,fireplaces,bsmtfin_type_1_GLQ,bsmt_qual_TA,neighborhood_NridgHt,exter_qual_Gd,garage_finish_Unf,mas_vnr_type_None,bsmtfin_sf_1,fireplace_qu_Gd,bsmt_exposure_Gd,garage_type_Detchd,sale_type_New,foundation_CBlock,ms_subclass_60,bsmt_exposure_No,heating_qc_TA,exterior_1st_VinylSd,open_porch_sf,wood_deck_sf,mas_vnr_type_Stone,lot_shape_Reg,kitchen_qual_Gd,lot_area,paved_drive_Y,bsmt_full_bath,half_bath,ms_zoning_RM,central_air_Y,garage_cond_TA,roof_style_Hip,neighborhood_NoRidge,mas_vnr_type_BrkFace,neighborhood_StoneBr,electrical_SBrkr,garage_qual_TA,roof_style_Gable,ms_subclass_30,2nd_flr_sf,ms_zoning_RL,garage_type_No
1088,109500,5,784.0,0.0,784.0,784,1,1924,1950,0,1,0,0.0,5,0.0,1,0,0,1,0,0,0,1,784.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6130,1,1.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1
1089,45000,2,612.0,308.0,0.0,612,1,1940,1950,1,1,0,1965.0,4,0.0,1,0,0,0,0,0,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5925,0,0.0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
1090,244400,7,2403.0,349.0,1032.0,1207,1,1940,1950,1,2,0,1940.0,10,0.0,0,2,0,1,0,0,1,1,0.0,0,0,0,0,1,0,0,0,0,0,56,0,1,0,24090,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,1196,1,0
1091,167000,6,1644.0,418.0,1416.0,1644,1,1953,1953,1,1,0,1953.0,7,238.0,0,2,1,1,0,0,0,0,1285.0,1,0,0,0,1,0,1,1,0,0,110,1,1,0,9600,1,1.0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
1092,200000,7,1729.0,542.0,860.0,860,0,2002,2002,0,2,1,2002.0,7,214.0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,0,1,1,0,1,63,386,0,1,1,8158,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,869,1,0
1093,80000,5,879.0,180.0,830.0,879,1,1936,1950,1,1,0,1936.0,4,0.0,1,0,0,1,0,0,1,1,0.0,0,0,1,0,0,0,1,0,0,108,0,0,0,0,5220,0,0.0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0
1094,115000,5,864.0,572.0,864.0,864,1,1955,1990,1,1,0,1957.0,5,0.0,1,0,0,1,0,0,1,1,167.0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,8172,0,1.0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
1095,139000,6,1196.0,297.0,1196.0,1196,1,1956,1956,1,1,0,1956.0,6,74.0,0,1,0,0,0,0,0,0,616.0,1,0,0,0,1,0,1,0,0,44,0,0,1,0,9000,1,1.0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0
1096,149500,6,1400.0,440.0,672.0,672,1,1978,1978,1,1,0,1978.0,6,203.0,0,1,0,1,0,0,0,0,209.0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,7844,1,0.0,1,0,1,1,1,0,1,0,1,1,0,0,728,1,0
1097,108000,4,1510.0,296.0,755.0,755,1,1940,1950,1,1,0,1940.0,7,0.0,0,1,0,1,0,0,1,1,0.0,1,0,1,0,1,0,0,1,0,0,120,0,1,0,9084,0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,755,1,0
1098,106250,4,1294.0,0.0,0.0,694,1,1900,2000,1,2,0,0.0,7,0.0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,0,114,220,0,1,0,10800,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,600,1,1
1099,194000,7,1240.0,826.0,1240.0,1240,0,2006,2006,0,2,1,2006.0,5,0.0,1,0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,0,0,1,93,140,0,1,1,8556,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1100,129500,5,988.0,624.0,988.0,988,1,1962,1962,1,1,0,1977.0,6,51.0,1,0,0,1,0,0,1,0,36.0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,9100,1,1.0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
1101,126000,5,1560.0,792.0,1560.0,1560,1,1968,1968,1,2,0,1968.0,8,0.0,1,0,0,1,0,0,1,1,0.0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,8668,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1102,120000,5,1368.0,195.0,1078.0,1368,1,1950,1950,1,1,0,1950.0,6,0.0,1,0,0,0,0,0,0,1,1078.0,0,0,0,0,1,0,0,1,0,41,0,0,1,0,11767,1,1.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
1103,213000,7,1484.0,606.0,1473.0,1484,0,2004,2005,0,2,1,2004.0,7,109.0,1,0,1,0,0,1,0,0,712.0,0,0,0,0,0,0,0,0,1,35,0,0,1,1,8400,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1104,190000,8,1226.0,484.0,1226.0,1226,0,1980,1980,0,1,0,1980.0,4,0.0,0,1,1,0,0,1,0,1,807.0,0,1,0,0,1,0,0,1,0,78,133,0,0,1,3874,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1105,183500,6,1169.0,402.0,1160.0,1169,1,1993,1994,1,2,1,1993.0,6,112.0,0,1,1,0,0,0,0,0,705.0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,8076,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1106,172000,7,1651.0,276.0,725.0,1035,1,1963,1999,1,2,0,1963.0,6,364.0,0,2,0,1,0,0,1,0,242.0,0,0,0,0,1,0,0,1,0,46,460,0,0,0,10090,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,616,1,0
1107,100000,4,816.0,288.0,816.0,816,1,1938,1958,1,1,0,1958.0,3,0.0,0,1,0,1,0,0,1,1,690.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,8877,1,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1108,218836,7,1564.0,814.0,1564.0,1564,0,2007,2007,0,2,1,2007.0,6,212.0,1,0,1,0,0,1,0,0,56.0,0,0,0,0,0,0,1,0,1,24,0,1,1,1,11058,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1109,163000,6,1912.0,672.0,482.0,1221,1,1905,2000,1,2,0,2003.0,7,0.0,0,1,0,0,0,0,1,1,0.0,0,0,1,0,0,0,1,0,0,25,0,0,1,0,10800,1,0.0,0,1,0,1,0,0,0,0,1,0,1,0,691,0,0
1110,206580,7,1525.0,534.0,1510.0,1525,0,2006,2006,0,2,1,2006.0,6,0.0,0,1,0,0,0,1,0,1,0.0,1,0,0,1,0,0,0,0,1,18,100,0,0,1,10936,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1111,163990,6,1456.0,390.0,728.0,728,0,2005,2006,0,2,1,2005.0,8,0.0,0,1,0,0,0,1,0,1,0.0,1,0,0,1,0,1,1,0,1,24,0,0,1,1,8461,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,728,1,0
1112,116500,5,1330.0,390.0,396.0,665,0,1910,2004,1,1,0,2001.0,7,0.0,1,0,0,0,0,0,1,1,0.0,0,0,1,0,0,0,1,0,0,72,0,0,1,0,7518,0,0.0,0,1,1,1,0,0,0,0,1,1,1,0,665,0,0
1113,188000,7,1720.0,400.0,840.0,840,0,2002,2003,0,2,1,2002.0,7,0.0,0,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,1,0,1,48,138,0,0,1,8010,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,880,1,0
1114,175000,5,1280.0,432.0,793.0,1280,1,1966,1966,1,2,0,1966.0,6,87.0,0,1,1,1,0,0,0,0,602.0,0,0,0,0,1,0,0,0,0,40,140,0,0,0,10050,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1115,182000,8,1179.0,480.0,1166.0,1179,0,1988,1988,1,2,0,1988.0,5,0.0,1,0,1,0,0,1,0,1,248.0,0,1,0,0,1,0,0,0,0,108,0,0,0,0,4740,1,1.0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0
1116,103000,5,960.0,576.0,850.0,960,0,1926,1980,1,1,0,1981.0,5,0.0,1,0,0,1,0,1,0,1,0.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,6978,1,0.0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0
1117,466500,10,2633.0,804.0,2633.0,2633,0,2001,2002,0,2,1,2001.0,8,705.0,0,2,1,0,0,0,0,0,1282.0,1,1,0,0,0,0,0,0,1,140,314,0,1,0,11400,1,1.0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0
1118,149500,6,988.0,297.0,988.0,988,0,1959,1998,0,2,0,1959.0,6,0.0,1,0,0,1,0,1,1,1,708.0,0,0,0,0,1,0,1,1,0,0,156,0,0,1,9240,1,1.0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
1119,142500,7,1055.0,319.0,1061.0,1055,1,1978,1978,1,2,0,1978.0,4,0.0,1,0,1,0,0,0,1,1,632.0,0,0,0,0,1,0,1,1,0,32,108,0,1,0,2304,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1120,136500,5,1422.0,352.0,1290.0,1422,1,1926,1950,1,1,1,1973.0,6,0.0,1,0,0,1,0,0,1,1,319.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7223,1,0.0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0
1121,137000,6,1320.0,484.0,630.0,630,1,1993,1994,1,2,1,1993.0,5,0.0,1,0,1,0,0,0,1,1,338.0,0,0,1,0,0,0,1,0,1,48,0,0,0,0,3612,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,690,0,0
1122,226500,7,1688.0,528.0,1675.0,1688,0,1988,1988,0,2,0,1988.0,6,102.0,0,1,1,0,0,1,0,0,983.0,0,0,0,0,1,0,0,0,0,48,0,0,0,0,12680,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1123,171500,7,1341.0,506.0,1300.0,1341,1,1990,1990,0,1,1,1990.0,5,0.0,0,1,1,0,0,0,1,1,637.0,0,1,0,0,0,0,0,0,0,0,192,0,1,1,10176,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1124,132500,5,954.0,576.0,911.0,954,1,1976,1976,1,1,0,1976.0,6,0.0,1,0,0,1,0,0,1,1,483.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10780,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1125,87500,3,1040.0,400.0,0.0,1040,1,1949,1950,1,2,0,1949.0,6,340.0,1,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,8544,1,0.0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
1126,223000,7,1789.0,546.0,858.0,872,1,2001,2001,1,2,1,2001.0,7,513.0,0,1,1,1,0,0,0,0,681.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,10646,1,1.0,1,0,1,1,0,0,1,0,1,1,1,0,917,0,0
1127,174000,6,1537.0,462.0,1319.0,1537,0,1962,2005,0,1,0,1962.0,7,237.0,0,1,0,1,0,1,0,0,0.0,1,0,0,0,1,0,1,1,0,36,0,0,1,1,8400,1,1.0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1128,142000,5,884.0,270.0,884.0,884,1,1951,1991,1,1,0,1951.0,4,0.0,1,0,0,1,0,0,0,1,741.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,15428,1,1.0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
1129,232600,8,1489.0,776.0,1489.0,1489,0,2006,2006,0,2,1,2006.0,7,0.0,0,1,0,0,0,1,0,1,0.0,1,0,0,1,0,0,1,0,1,140,0,0,1,1,11216,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0
1130,181000,6,1309.0,484.0,1040.0,1309,1,1974,1999,0,1,0,1974.0,5,99.0,0,1,0,1,0,0,0,0,663.0,0,0,0,0,1,0,1,0,0,0,265,0,1,1,10140,1,1.0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0
1131,151400,6,2521.0,576.0,942.0,1291,1,1973,1973,1,2,0,1973.0,10,0.0,0,1,0,0,0,0,0,1,837.0,1,0,0,0,1,0,1,0,0,20,728,0,1,0,3964,1,1.0,1,1,1,1,0,0,0,0,1,1,1,0,1230,0,0
1132,250000,8,1634.0,866.0,1626.0,1634,0,2006,2006,0,2,1,2006.0,7,248.0,0,1,0,0,1,1,0,0,0.0,1,0,0,0,0,0,1,0,1,44,0,1,0,1,11428,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1133,196500,7,1714.0,496.0,980.0,980,1,1988,1988,1,2,0,1988.0,7,42.0,0,1,1,0,0,0,1,0,394.0,0,0,0,0,1,1,1,1,0,66,228,0,1,0,10421,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,734,1,0
1134,185000,7,2454.0,576.0,819.0,1312,1,1879,1987,1,2,1,1950.0,8,0.0,0,1,0,1,0,0,1,1,0.0,1,0,0,0,0,0,1,1,0,148,0,0,1,0,13500,0,0.0,0,1,1,1,0,0,0,0,0,1,1,0,1142,0,0
1135,113000,6,1216.0,336.0,1216.0,1216,1,1969,1969,1,1,0,1969.0,5,200.0,1,0,0,1,0,0,1,0,955.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,9000,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1136,392000,8,1419.0,567.0,1419.0,1419,0,2007,2007,0,2,1,2007.0,7,0.0,0,1,1,0,0,1,0,0,945.0,1,0,0,1,0,0,0,0,0,0,140,0,1,1,8089,1,1.0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0
1137,127500,6,980.0,0.0,945.0,980,1,1975,1975,1,2,0,0.0,4,250.0,1,0,1,0,0,0,0,0,945.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,9400,1,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
1138,177000,6,1573.0,440.0,756.0,769,0,2000,2000,0,2,1,2000.0,4,216.0,1,0,1,0,0,1,1,0,417.0,0,0,1,0,0,0,1,0,0,32,0,0,1,1,2117,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,804,0,0
1139,265000,6,2443.0,744.0,1158.0,1158,0,2004,2004,0,2,1,2004.0,9,353.0,0,1,0,0,0,1,0,0,0.0,1,0,0,0,0,1,0,0,1,127,193,0,1,1,10625,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,1285,0,0
1140,312500,8,2362.0,1105.0,1220.0,1220,0,1998,1998,0,2,1,1998.0,8,0.0,0,2,1,0,0,1,0,1,901.0,0,0,0,0,0,1,0,0,1,0,147,0,0,1,8413,1,1.0,1,0,1,1,0,0,0,0,1,0,1,0,1142,0,0
1141,325000,10,2775.0,880.0,1237.0,1521,0,1893,2000,0,3,0,1988.0,9,0.0,0,1,0,1,0,0,1,1,0.0,1,0,1,0,0,0,1,0,0,502,105,0,1,1,13500,1,0.0,1,1,1,1,0,0,0,0,1,0,1,0,1254,0,0
1142,275000,8,2014.0,864.0,2014.0,2014,0,1980,1980,0,2,0,1980.0,6,115.0,0,2,0,0,0,1,0,0,1733.0,1,1,0,0,1,0,0,0,1,0,462,0,0,1,15676,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1143,290000,7,2520.0,721.0,1203.0,1214,0,1995,1995,0,2,1,1995.0,9,290.0,0,1,1,0,0,1,0,0,565.0,0,0,0,0,0,1,1,0,1,114,224,0,0,1,9950,1,0.0,1,0,1,1,0,1,1,0,1,1,1,0,1306,1,0
1144,169000,6,1494.0,461.0,1208.0,1494,1,1974,2002,1,2,0,1974.0,7,250.0,0,2,0,1,0,0,0,0,126.0,0,1,0,0,1,0,0,0,0,0,296,0,0,0,15410,1,1.0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
1145,89000,5,616.0,205.0,616.0,616,1,1921,1950,1,1,0,1921.0,4,0.0,1,0,0,1,0,0,1,1,616.0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,6000,1,0.0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0
1146,180400,6,1465.0,393.0,789.0,789,1,1998,1998,1,2,1,1998.0,7,0.0,0,1,0,0,0,0,0,1,0.0,1,0,0,0,0,1,1,0,1,75,0,0,0,0,8402,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,676,1,0
1147,284000,8,1629.0,880.0,3206.0,1629,0,2003,2004,0,2,1,2003.0,7,296.0,0,1,1,0,1,1,0,0,1124.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,10655,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1148,114500,5,912.0,275.0,912.0,912,1,1958,1958,1,1,0,1958.0,5,1.0,1,0,0,1,0,0,0,1,456.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10150,1,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
1149,212900,7,1552.0,782.0,1552.0,1552,0,2005,2006,0,2,1,2005.0,7,196.0,1,0,1,0,0,1,0,0,24.0,0,0,0,1,0,0,0,0,1,20,144,0,1,1,10084,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1150,187100,7,1430.0,605.0,1413.0,1430,0,2001,2002,0,2,1,2001.0,6,0.0,1,0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,1,0,1,33,0,0,0,1,16285,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1151,176000,6,1458.0,440.0,729.0,729,1,1999,1999,1,2,1,1999.0,5,1129.0,0,1,1,0,0,0,1,0,419.0,0,0,1,0,0,0,1,0,0,32,0,0,1,0,3230,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,729,0,0
1152,215000,6,1488.0,552.0,1488.0,1488,1,1968,1968,1,2,1,1968.0,7,0.0,0,2,0,0,0,0,0,1,813.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,21579,1,0.0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
1153,185900,7,1582.0,520.0,770.0,770,0,2004,2004,0,2,1,2004.0,6,0.0,1,0,1,0,0,1,0,1,490.0,0,0,0,0,0,1,1,0,1,45,0,0,1,1,8320,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,812,1,0
1154,120500,4,864.0,660.0,864.0,864,1,1970,1970,0,1,0,1989.0,5,0.0,1,0,0,1,0,0,1,1,375.0,0,0,1,0,1,0,1,1,0,0,96,0,1,1,6960,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1155,192140,5,1838.0,372.0,732.0,734,0,2005,2005,1,2,1,2005.0,7,0.0,0,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,1,40,100,0,0,0,21930,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,1104,1,0
1156,130500,5,816.0,264.0,816.0,816,0,1982,2008,0,1,0,1982.0,5,0.0,0,1,0,1,0,1,1,1,641.0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,6600,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1157,98000,4,1529.0,240.0,0.0,1088,1,1945,1950,1,2,0,1945.0,9,0.0,1,0,0,0,0,0,1,1,0.0,0,0,1,0,0,0,1,1,0,0,92,0,1,0,8405,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,441,1,0
1158,475000,9,2276.0,1348.0,2271.0,2276,0,2008,2008,0,2,1,2008.0,7,554.0,0,2,1,0,0,1,0,0,2085.0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,11778,1,1.0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
1159,67000,5,1077.0,338.0,961.0,1077,1,1920,1950,1,1,0,1920.0,6,0.0,1,0,0,0,0,0,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,8967,0,0.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1160,325624,8,2161.0,789.0,1582.0,1610,0,2007,2007,0,1,1,2007.0,8,300.0,0,1,1,0,1,1,0,0,1288.0,1,0,0,1,0,1,1,0,1,120,178,1,1,0,10562,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,551,1,0
1161,245000,7,1409.0,576.0,1409.0,1409,0,2002,2002,0,1,1,2002.0,4,0.0,0,1,1,0,0,1,0,1,1392.0,1,0,0,0,0,0,1,0,1,144,0,0,0,1,12864,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1162,159000,5,1114.0,576.0,1114.0,1114,1,2004,2004,0,1,1,2004.0,6,0.0,1,0,1,1,0,0,1,1,646.0,0,0,1,0,0,0,1,0,1,102,0,0,1,1,13695,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1163,156000,5,1073.0,515.0,1073.0,1073,1,1965,1965,1,1,0,1965.0,6,168.0,1,0,0,1,0,0,0,0,836.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,10289,1,1.0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0
1164,555000,10,2402.0,672.0,3094.0,2402,0,2008,2008,0,2,1,2008.0,10,200.0,0,2,1,0,1,0,0,0,1767.0,1,1,0,0,0,0,0,0,1,72,0,1,1,0,15431,1,1.0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
1165,162500,6,1232.0,516.0,1232.0,1232,1,1984,1984,1,2,1,1984.0,6,0.0,1,0,0,0,0,0,1,1,660.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11120,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1166,224500,6,1440.0,920.0,1344.0,1440,0,1993,1993,0,2,1,1993.0,8,0.0,1,0,0,0,0,1,1,1,261.0,0,0,0,0,0,0,0,0,0,0,288,0,1,1,9069,1,2.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1167,133000,6,1488.0,738.0,1488.0,1488,1,1950,1950,1,2,0,1950.0,6,44.0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,47280,1,0.0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0
1168,180000,7,1509.0,393.0,783.0,807,0,2003,2003,0,2,1,2003.0,8,0.0,0,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,1,0,1,75,0,0,1,1,7875,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,702,1,0
1169,134500,5,845.0,264.0,845.0,845,1,1982,2005,0,1,0,1982.0,6,0.0,1,0,1,1,0,0,1,1,638.0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,6600,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1170,438780,10,2945.0,641.0,1410.0,1426,0,2006,2006,0,3,1,2006.0,10,1031.0,0,1,0,0,0,0,0,0,0.0,1,1,0,1,0,1,0,0,1,0,192,0,0,1,13682,1,0.0,1,0,1,1,1,0,1,1,1,1,0,0,1519,1,0
1171,165000,6,1431.0,296.0,1099.0,1431,1,1962,1962,1,1,0,1962.0,6,305.0,0,1,1,0,0,0,0,0,371.0,1,1,0,0,1,0,0,0,0,110,64,0,0,0,9150,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1172,100000,5,892.0,288.0,892.0,892,1,1967,1967,1,1,0,1967.0,5,60.0,1,0,0,1,0,0,0,0,432.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,7150,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1173,176000,7,1329.0,441.0,1329.0,1329,1,1960,1960,1,1,0,1960.0,5,128.0,0,2,0,1,0,0,1,0,544.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,12285,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1174,170000,5,1779.0,454.0,1763.0,1779,1,1955,1974,1,1,0,1955.0,6,0.0,0,1,0,1,0,0,1,1,306.0,1,0,0,0,1,0,0,1,0,418,0,0,1,0,17920,1,1.0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0
1175,174000,7,1555.0,660.0,1373.0,1555,0,2007,2007,0,2,1,2007.0,7,130.0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,1,20,143,0,1,1,3684,1,0.0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
1176,127000,6,1236.0,384.0,768.0,788,1,1925,1950,1,2,1,1985.0,6,0.0,0,1,0,1,0,0,1,1,121.0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,7006,1,1.0,0,1,1,1,0,0,0,0,1,1,1,0,448,0,0
1177,185900,7,1651.0,450.0,831.0,873,1,1999,1999,1,2,1,1999.0,7,0.0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0,1,1,0,1,103,0,0,0,0,8390,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,778,1,0
1178,91300,5,886.0,273.0,190.0,886,1,1938,1996,1,1,0,1938.0,4,0.0,1,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,1,0,0,20,144,0,1,0,5784,1,0.0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0
1179,200000,6,1700.0,544.0,1682.0,1700,0,2003,2003,0,2,1,2003.0,7,120.0,1,0,1,0,0,1,0,0,340.0,0,0,0,0,0,0,0,0,1,23,192,0,1,1,9135,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1180,143000,6,1846.0,315.0,1040.0,1168,1,1949,1950,1,2,0,1949.0,7,320.0,0,1,0,1,0,0,1,0,196.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,10496,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,678,1,0
1181,172500,5,1920.0,451.0,1052.0,1252,0,1958,1958,0,2,0,1958.0,8,0.0,0,1,0,1,0,1,1,1,57.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,13650,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,668,1,0
1182,110000,4,1088.0,520.0,1088.0,1088,1,1963,1963,1,1,0,2002.0,4,20.0,1,0,0,1,0,0,1,0,132.0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,8308,0,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1183,140000,4,1362.0,768.0,1040.0,1362,1,1957,1957,1,1,0,1982.0,6,160.0,0,1,0,1,0,0,0,0,775.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,9450,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1184,176432,6,1314.0,440.0,1314.0,1314,0,2006,2006,0,2,1,2006.0,6,0.0,0,1,1,0,0,1,0,1,24.0,1,0,0,0,0,0,1,0,1,22,0,0,0,1,9317,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1185,179200,6,1294.0,496.0,1278.0,1294,1,1991,1991,0,2,0,1991.0,6,88.0,1,0,1,0,0,0,0,0,1200.0,0,0,0,0,1,0,1,0,0,51,112,0,1,1,7153,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
